id,session_log_id,useraccount_id,subject_id,counter,class_id,school_id,is_parent_post,reply_to_post_id,karma_awarded_id,comment_text,image_url,document_url,is_active,is_moved,is_hidden,is_starred,is_sticky,is_welcome_post,last_poster_permissions,access_permissions,answer_status_flags,ts_created,ts_modified,TOXICITY,IDENTITY_ATTACK,INSULT,PROFANITY,THREAT,SEXUALLY_EXPLICIT,token_num,safety_score,type
229523.0,686285.0,947778.0,1,230519,,11204.0,0.0,229351.0,,this is comedy gold! I almost fell out of my seat laughing at such ridiculousness. ,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-08 15:11:05,2014-05-08 15:14:08,0.42349213,0.006955597,0.4378843,0.2253223,0.0074306927,0.01374168,16,0.81419555005,marginal
229589.0,627491.0,863811.0,1,230585,,11697.0,0.0,229351.0,,"justin just shut up bro calm down if u dont she will report u.......oh wait,SHE ALREADY DID!!!BUURRRNNN!!!",,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-08 15:30:31,2014-05-08 15:30:31,0.568186,0.017465452,0.5130944,0.22663295,0.1338057,0.03420676,17,0.7511014563333334,marginal
230055.0,624433.0,848987.0,1,231051,,11624.0,0.0,230037.0,,Thx! Just wanted to make sure I didnt write anything stupid,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-08 17:18:30,2014-05-08 17:18:30,0.44573322,0.006992595,0.43158367,0.39409557,0.008311004,0.01792906,11,0.7825591468333334,marginal
230083.0,37902.0,1073845.0,1,231079,,12042.0,0.0,229078.0,,anthony ill square root you to the net equation you mother xer,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-08 17:52:41,2014-05-08 17:52:41,0.52272606,0.06704199,0.47384647,0.37653163,0.10236332,0.19579236,12,0.7102830283333333,marginal
230990.0,412907.0,2010872.0,1,231986,,13945.0,0.0,230961.0,,darn i did wrong myself yeah u need to factor first sorry im trying to help other people to on this website,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-08 21:51:01,2014-05-08 21:51:01,0.47886392,0.021585498,0.24928534,0.5365423,0.011715741,0.054580126,22,0.7745711791666666,marginal
232345.0,374983.0,1765155.0,1,233341,,13680.0,0.0,232228.0,,"btw I know what I did wrong forget what I said about distributing, I was being dumb",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 02:49:06,2014-05-09 02:49:06,0.4269174,0.01274247,0.40698266,0.3351773,0.010188141,0.038453113,17,0.7949231526666667,marginal
232515.0,48055.0,1082962.0,1,233511,,12053.0,0.0,232444.0,,WAT DA...? WHO IS YOU? OH MY GOD. ITS THE HACKER FROM 2 DAYS AGO! GET. OUT. NOW.,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 12:35:42,2014-05-09 12:36:52,0.4394682,0.012842959,0.32682732,0.17334256,0.07093142,0.029488584,18,0.8245164928333333,marginal
232994.0,371579.0,1761881.0,1,233990,,13624.0,0.0,232909.0,,12 punches to yo mouf and divide by 1284756734 plus an ak,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 14:43:40,2014-05-09 14:43:40,0.568186,0.053854458,0.24928534,0.2847897,0.60325533,0.19579236,12,0.6741394686666666,marginal
233039.0,374986.0,1765155.0,1,234035,,13680.0,0.0,232999.0,,"Um, don't mean to be dumb by I don't get it",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 14:49:42,2014-05-09 14:49:42,0.4274071,0.0103594,0.46327567,0.35094926,0.008026198,0.034678575,11,0.7842172995,marginal
233074.0,129331.0,1252373.0,1,234070,,12567.0,0.0,232961.0,,"and no he is not is stupid that was his first amendment :)
",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 14:53:59,2014-05-09 14:53:59,0.5024724,0.010211408,0.5393265,0.27274927,0.007547205,0.016395653,13,0.7752162606666666,marginal
233657.0,347020.0,1738718.0,1,234653,,13600.0,0.0,233628.0,,"i can say what the hell i want
i dont need algebra related stuuf so no",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 15:38:58,2014-05-09 15:38:58,0.50503236,0.021987455,0.16795322,0.5365423,0.012751401,0.07840788,15,0.7795542306666666,marginal
234094.0,159796.0,1320101.0,1,235090,,13005.0,0.0,234078.0,,im going to report you andrew and email your boss i will make sure u are fired ,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 17:09:18,2014-05-09 17:09:46,0.47886392,0.04641757,0.21836096,0.17473823,0.5251682,0.04344972,18,0.7521669,marginal
234311.0,577377.0,565837.0,1,235307,,11473.0,0.0,234292.0,,"terra shut your mouth PLEASE  no one asked for unnessesary comments !!!
",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 17:58:36,2014-05-09 17:58:36,0.52139956,0.008842488,0.54471385,0.10054382,0.043955702,0.029016767,13,0.7919213021666667,marginal
234341.0,573976.0,562337.0,1,235337,,11473.0,0.0,234326.0,,thank you andrew. we will finally be able to learn without foul people like him.,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 18:02:52,2014-05-09 18:02:52,0.4014846,0.009693438,0.4810288,0.030138692,0.007754337,0.004836128,15,0.8441773341666666,marginal
234899.0,628120.0,867253.0,1,235895,,11697.0,0.0,234433.0,,"ok i am really stupid i tried my mom, dad, and my teacher and they mad it even harder for me to find the GCF plz help me",,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 20:21:54,2014-05-09 20:21:54,0.4850187,0.017264472,0.48627716,0.41375932,0.010783645,0.03727357,28,0.7582705221666667,marginal
234910.0,628120.0,867253.0,1,235906,,11697.0,0.0,234433.0,,yes mam and it even made it even harder i am really stupid,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 20:24:05,2014-05-09 20:24:05,0.5885171,0.020178653,0.5130944,0.47435758,0.018192071,0.13301791,13,0.7087737143333332,marginal
234915.0,639450.0,886017.0,1,235911,,11755.0,0.0,234433.0,,nooooooooooo you are a very smart child who will make the eoc wet its pants when it sees your score,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 20:25:00,2014-05-09 20:25:00,0.41690505,0.030175667,0.17858955,0.27005023,0.053654157,0.40438387,20,0.7743735793333333,marginal
234946.0,631759.0,874034.0,1,235942,,14346.0,0.0,234433.0,,you're not stupid at all! and hannahs right! do you have a problem that youre stuck on logan?,,,1,0.0,0.0,0.0,,,,4294967295.0,1.0,2014-05-09 20:30:23,2014-05-09 20:30:23,0.4274071,0.009989422,0.4718924,0.29456177,0.0078449575,0.023472913,18,0.7941385729166667,marginal
235019.0,639450.0,886017.0,1,236015,,11755.0,0.0,235017.0,,maybe i have to do sets and venn diagrams i suck at those so i will check back with ya later if i have anything,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-09 20:52:57,2014-05-09 20:52:57,0.4574824,0.01087737,0.15343215,0.4370703,0.012492486,0.4138546,25,0.7524651156666666,marginal
235578.0,378944.0,1769494.0,1,236574,,13624.0,0.0,235561.0,,if p means punches how many p's do I need to knock u out,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-10 00:38:20,2014-05-10 00:41:24,0.4013387,0.021786476,0.0816321,0.17613389,0.5195707,0.086741954,14,0.78546603,marginal
235588.0,460522.0,2222483.0,1,236584,,14347.0,0.0,194818.0,,It's because that rude guy talked on here and someone deleted his comment,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-10 00:40:39,2014-05-10 00:42:40,0.4014846,0.011839314,0.44802538,0.1184936,0.0086087575,0.013033954,13,0.8330857324166666,marginal
236080.0,663938.0,924175.0,1,237076,,11569.0,0.0,236063.0,,i apologize for that Ignorant Statement made by this boy Who Put that wheni went to the bathroom .,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-10 14:58:19,2014-05-10 14:58:19,0.45703048,0.01656105,0.5101222,0.16822512,0.0077284453,0.036801755,19,0.8005884916166667,marginal
237855.0,472652.0,2277720.0,1,238851,,14347.0,0.0,237787.0,,You need a 3 but shoot for at least a 4,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-10 23:39:39,2014-05-10 23:39:39,0.41910073,0.018972786,0.039151907,0.10797132,0.5382386,0.020642009,11,0.8093204413333334,marginal
238279.0,379468.0,1770039.0,1,239275,,13660.0,0.0,238241.0,,STOP POSTING THE MOVING PICTURES UR MAKI MY COMPUTER SOOOOOOOOOO LAGGGY,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-11 13:52:15,2014-05-11 13:52:15,0.42129645,0.02048012,0.191015,0.14578357,0.012130005,0.05493347,11,0.8590602308333333,marginal
238379.0,303551.0,1608793.0,1,239375,,13273.0,0.0,238354.0,,"Crap... I can't find my cow anywhere. I think it ran away and somehow managed to find this videos. 
If any mods see this, would you kindly return my cow? Thank you.",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-11 15:27:29,2014-05-11 15:27:29,0.509388,0.020279141,0.2469859,0.541926,0.010913103,0.045923144,32,0.7707641186666666,marginal
240459.0,624435.0,848987.0,1,241455,,11624.0,0.0,240372.0,,"Casen- he is not posting random crap he is being supportive to us, now if you don't have anything nice to say then don't post anything cus you're just being rude",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-11 23:29:21,2014-05-11 23:29:21,0.5885171,0.022590388,0.5543018,0.45706853,0.00948907,0.023826776,31,0.7240343893333334,marginal
240495.0,379551.0,1770141.0,1,241491,,13686.0,0.0,240372.0,,And Lizzie i was close to snapping at him also cause i hate when people are rude on AN!!!!,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-11 23:37:56,2014-05-11 23:37:56,0.4398409,0.03223813,0.2679134,0.22522148,0.34804323,0.1609443,19,0.75429976,marginal
241534.0,450891.0,2128700.0,1,242530,,14170.0,0.0,241521.0,,Seth if you werent a failure at life u may get somehwere...,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-12 14:57:18,2014-05-12 14:58:18,0.45549932,0.011173353,0.5130944,0.07255927,0.013217449,0.01102873,12,0.8205712463333333,marginal
242028.0,324625.0,1657086.0,1,243024,,13070.0,0.0,242025.0,,you are supposed to keep posts algebra related ya twit -_-,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-12 16:13:16,2014-05-12 16:13:16,0.51980776,0.037909906,0.5543018,0.39409557,0.008712323,0.11531592,11,0.7283094535000001,marginal
242029.0,326487.0,1658848.0,1,243025,,12194.0,0.0,242025.0,,That is not nice. I don't call anybody's a twit.,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-12 16:14:03,2014-05-12 16:14:03,0.4269174,0.05612817,0.4339631,0.43781817,0.007521313,0.17353915,10,0.7440187828333333,marginal
242577.0,570804.0,558387.0,1,243572,,11473.0,0.0,242567.0,,"Lame
First, you're not funny
Second, This isn't ALGEBRA RELATED. No MATTER HOW YOU PUT IT
",https://s3.amazonaws.com/algebranation/groupboard_uploads/5A907D5B99C7805A7C453836E897363B.,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-12 18:30:14,2014-05-12 18:39:02,0.4269174,0.012943448,0.42881694,0.15812257,0.010032792,0.020995872,14,0.823695163,marginal
242585.0,558556.0,541544.0,1,243580,,11190.0,0.0,242519.0,,hoh i wont report you but study experts will if you keep going at it like a bunch of donkeys who know nothing,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-12 18:31:48,2014-05-12 18:31:48,0.50503236,0.023796257,0.53014356,0.2317999,0.009696201,0.020877918,23,0.779775634,marginal
242626.0,577378.0,565837.0,1,243621,,11473.0,0.0,242519.0,,can u guys stop spaming on an educational website are u serious you guys are sad,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-12 18:38:02,2014-05-12 18:38:02,0.4269174,0.026408968,0.37960073,0.1308005,0.0089712385,0.017575197,16,0.83495432775,marginal
243748.0,374997.0,1765155.0,1,244743,,13680.0,0.0,232228.0,,"oh darn I never finished this! Luke, do we proceed or did you get it?",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-12 22:31:53,2014-05-12 22:31:53,0.4850187,0.011173353,0.24928534,0.541926,0.010369381,0.040976297,15,0.7768751548333334,marginal
243753.0,374997.0,1765155.0,1,244748,,13680.0,0.0,232228.0,,"oh darn I never finished this! Luke, do we proceed or did you get it?",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-12 22:32:16,2014-05-12 22:32:16,0.4850187,0.011173353,0.24928534,0.541926,0.010369381,0.040976297,15,0.7768751548333334,marginal
245491.0,48056.0,1082962.0,1,246486,,12053.0,0.0,245482.0,,"I AM NOT JOKING.. Courtney miller, huh? if you do not take this seriously, I might hack you next.. HE IS REALLY HACKING ME FOR 3 DAYS STRAIGHT!",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-13 14:22:04,2014-05-13 14:22:04,0.40614098,0.014149316,0.12159709,0.11230402,0.4467921,0.046099816,28,0.8088194463333334,marginal
245495.0,48056.0,1082962.0,1,246490,,12053.0,0.0,245482.0,,"LIKE I TOLD YOU ON FRIDAY, HE. IS A HACKER, BUT I CAN STILL FIGHT HIM OFF IF YOU TYPE &quot;SEND TO 01100110001/SPAM&quot;, JUST LIKE THAT! IT WOULD HELP A LOT, SO.. no! don'y pay attention to that message!.. HURRY! TYPE IT JUST ONCE TO KICK HIM OFF HIS COMPUTER!",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-13 14:27:18,2014-05-13 14:27:18,0.52007306,0.057037655,0.26957804,0.2327678,0.5195707,0.066947244,50,0.7223375835,marginal
245501.0,48056.0,1082962.0,1,246496,,12053.0,0.0,245482.0,,"..COURTNEY! IF YOU..shut up!..TYPE THE..quit fighting!..MESSAGE, YOU CAN FIGHT HIM OFF MY CPU!",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-13 14:32:29,2014-05-13 14:32:29,0.5921536,0.022992345,0.46625584,0.2813443,0.38377953,0.07424085,13,0.6965389225,marginal
245547.0,646448.0,903680.0,1,246542,,11753.0,0.0,245517.0,,"you finna go ill vs you math competition right now son fault game real talk
square root that up ",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-13 15:02:37,2014-05-13 15:02:37,0.43720075,0.035074018,0.24928534,0.21024476,0.29205206,0.08019376,19,0.7826582186666666,marginal
246651.0,306668.0,1615649.0,1,247646,,13261.0,0.0,246596.0,,I'm not sure if I came across as reassuring or as a jerk... the struggle..,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-13 21:46:07,2014-05-13 21:46:07,0.51980776,0.0103594,0.5130944,0.44431314,0.00933372,0.056700204,15,0.7410652293333333,marginal
248445.0,171775.0,1347869.0,1,249440,,12864.0,0.0,248416.0,,"
Brian Hobart
Ocoee, FL Karma Points: 300

I know, but still, it's hypocritical...
",,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-14 14:39:12,2014-05-14 14:39:12,0.50503236,0.007991537,0.5678696,0.059948977,0.0068869707,0.0049245935,11,0.8078909936333334,marginal
249332.0,186429.0,1383227.0,1,250327,,12528.0,0.0,249310.0,,OMG LUKE LEAVE ME ALONE!!! MY MEASAGES DONT SINGLE YOU OUT! GOSH! YOUR NOT THE ONLY PERSON ON THIS WEBSITE.!!!! ,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-14 20:25:45,2014-05-14 20:25:45,0.40336934,0.020781586,0.1798321,0.1413768,0.014738814,0.033263125,21,0.8677730391666667,marginal
249787.0,466263.0,2239787.0,1,250782,,14362.0,0.0,249749.0,,sucks huh? I wonder what life's like with no PB ,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-14 21:57:19,2014-05-14 21:57:19,0.55739564,0.0233943,0.37960073,0.48510036,0.008505191,0.3743851,11,0.6952697798333334,marginal
251113.0,437601.0,2083763.0,1,252108,,14068.0,0.0,251086.0,,Fight in the men's locker room. Slap each other with towels.,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-15 17:02:00,2014-05-15 17:02:00,0.51869136,0.15945168,0.086852804,0.1589207,0.60325533,0.038679544,11,0.7390247636666667,marginal
251181.0,437601.0,2083763.0,1,252176,,14068.0,0.0,251178.0,,YEAH WHAT SHE SAID IT&quot;S SO DISTRACTING AND MAKES ME WANNA CRY AND,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-15 17:11:03,2014-05-15 17:11:43,0.40060925,0.026007013,0.15236975,0.19770569,0.13549154,0.15967491,13,0.8213569745,marginal
251316.0,329266.0,1659800.0,1,252311,,13423.0,0.0,251281.0,,geesshh oh my !! bro hold on im not got .. &amp; there's no such thing as a black jesus ! gtfoh if your not gonna talk appropiate ,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-15 17:50:02,2014-05-15 18:06:21,0.5532103,0.5075293,0.40243408,0.39409557,0.028206514,0.08614667,29,0.6713962609999999,marginal
251335.0,329266.0,1659800.0,1,252330,,13423.0,0.0,251281.0,,"hey , get off here if your not gonna talk about algebra .. NEWS FLASH '' teachers &amp; collage students are watching what your saying &amp; it show how you immature you are .. &amp; it's Shirena*",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-15 17:56:00,2014-05-15 18:06:05,0.53579444,0.10221587,0.49389273,0.26189584,0.027515862,0.04804322,37,0.7551070063333333,marginal
251661.0,453906.0,2151918.0,1,252656,,14207.0,0.0,251548.0,,"sort of, i kinda forgot almost ALL algebra over stupid spring break:(",,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-15 20:37:55,2014-05-15 20:37:55,0.584095,0.018972786,0.5739874,0.36230123,0.007935578,0.02205746,12,0.7384417576666666,marginal
251683.0,453906.0,2151918.0,1,252678,,14207.0,0.0,251655.0,,could u give me example of what i keep getting wrong so i don't fell completely stupid:|,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-15 20:46:52,2014-05-15 20:46:52,0.45921504,0.011321344,0.4125297,0.39409557,0.011379151,0.048926584,17,0.7770887685,marginal
252159.0,466264.0,2239787.0,1,253154,,14362.0,0.0,252150.0,,"What the heck guys... any rude or inappropriate comments will be reported you are aware of that. So please stop Tariq, if you have a real question, post it and we will do our best  ",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-15 23:56:09,2014-05-15 23:56:09,0.47772613,0.060675595,0.3388922,0.43669638,0.031314444,0.06235374,37,0.7653902518333333,marginal
252174.0,156778.0,1316574.0,1,253169,,13017.0,0.0,252172.0,,i mean it would suck but it is what iit is,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-16 00:01:39,2014-05-16 00:01:39,0.5972042,0.008213525,0.33964422,0.542788,0.007935578,0.40438387,11,0.6833051011666667,marginal
252386.0,161265.0,1321229.0,1,253381,,12864.0,0.0,252344.0,,hey Jackson. even out of school your pushy but ok,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-16 00:46:19,2014-05-16 00:46:19,0.42985553,0.03919895,0.43296707,0.2882351,0.01119791,0.31648016,10,0.7470108799999999,marginal
252818.0,193901.0,1393048.0,1,253813,,13060.0,0.0,252776.0,,"the website sees that your about to pass, therefore it will implode on itself, causing the &quot;small bang&quot; in the universe, which will erase all life, thus making you fail miserably :)",,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-16 13:51:06,2014-05-16 13:51:06,0.48141238,0.09080041,0.36798462,0.28364125,0.34804323,0.074836135,32,0.7255469958333334,marginal
252882.0,193901.0,1393048.0,1,253877,,13060.0,0.0,252849.0,,"what if im doing the pop and lock, on fire, on top of a space shuttle. and if you didnt know thats pretty freaking awesome",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-16 14:05:22,2014-05-16 14:05:22,0.4269174,0.029917859,0.1378885,0.39409557,0.42877895,0.16221367,25,0.7366980085,marginal
254109.0,578417.0,566867.0,1,255104,,11516.0,0.0,254080.0,,"Maslaine, I'm sorry, but what does this have to do with math? Go study, Lazy!",,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-16 19:06:45,2014-05-16 19:06:45,0.4838166,0.012842959,0.54471385,0.10920923,0.008336896,0.01020305,15,0.8051462358333333,marginal
255179.0,163275.0,1324012.0,1,256174,,12964.0,0.0,255174.0,,darn and it was off the top of my head,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-17 18:23:48,2014-05-17 18:23:48,0.5779532,0.011691323,0.21368977,0.6750904,0.012026439,0.1105536,10,0.733165878,marginal
256659.0,106805.0,1176986.0,1,257654,,12356.0,0.0,256567.0,,really?! I was right? wow shocker..i usually suck at these lol :),,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-19 20:27:13,2014-05-19 20:27:13,0.5921536,0.016762028,0.25998658,0.5188411,0.008867673,0.46473637,12,0.6897754414999999,marginal
256737.0,103280.0,1170862.0,1,257732,,12232.0,0.0,256601.0,,Wow Andrew so immature. It's sad that you would go on a professional and academic website like this to bring filth. Go back to kindergarden and learn some manners.,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-19 20:57:40,2014-05-20 00:22:09,0.5885171,0.02238941,0.6308392,0.15985115,0.012130005,0.02771927,29,0.7597589775,marginal
257939.0,624444.0,848987.0,1,258934,,11624.0,0.0,257897.0,,"ohhh, i'm getting dumber by the minute i'm gonna stop now",,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-20 23:03:45,2014-05-20 23:03:45,0.4013387,0.010433395,0.36537176,0.32658687,0.013702838,0.04344972,11,0.8065194528333334,marginal
260906.0,700682.0,979205.0,1,261901,,11893.0,0.0,260878.0,,yeaa nothing over bored i agree and im saying also no childish crap ither like somthing we can all laugh about,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-23 13:33:45,2014-05-23 13:33:45,0.47886392,0.023796257,0.33964422,0.5188411,0.008789998,0.05157668,21,0.7630813041666668,marginal
261608.0,466276.0,2239787.0,1,262603,,14362.0,0.0,261586.0,,(that **** was not a curse word it represents anonymous)  ,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-23 22:10:59,2014-05-23 22:10:59,0.46186632,0.02821777,0.24424846,0.46460027,0.012026439,0.12286287,12,0.7776963118333333,marginal
262065.0,466277.0,2239787.0,1,263060,,14362.0,0.0,262010.0,,Some teachers embarrass by calling on some student that isn't paying attention and watch them stammer. But I don't think they call anyone stupid ,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-24 16:56:12,2014-05-24 16:56:12,0.43230394,0.062039822,0.47357693,0.34391102,0.009230154,0.033263125,25,0.7742791681666666,marginal
262070.0,163282.0,1324012.0,1,263065,,12964.0,0.0,262010.0,,"she did and she racist too, i said omg in front of her she told me &quot; don't say that&quot; i asked why &quot; don't say that&quot; not 10 min later she was at her desk a kid did something stupid and she said omg and i said that's not right or fair and she takes my drawing when there still in my binder ( how mean taking my anime art away)",,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-24 16:59:15,2014-05-24 16:59:15,0.5779532,0.28034934,0.47273466,0.38413823,0.05559385,0.12794039,72,0.6835483883333333,marginal
262235.0,226406.0,1448164.0,1,263230,,12780.0,0.0,262218.0,,"thats a shame that no one wont let me help any one on  venn diagrams because i am tring to help people that really want help and no one want,s help from me because of me looks and way i speak or my typing sucks",,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-24 18:33:00,2014-05-24 18:33:00,0.5024724,0.021183543,0.3388922,0.43781817,0.009877442,0.31433883,46,0.7292362358333333,marginal
262462.0,226406.0,1448164.0,1,263457,,12780.0,0.0,262448.0,,well you are trying your best to destroy them by building dumb bulidings and the animals have know where to live now just thing about it would you rather see them die or try to save them becasue i am a animal lover ,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-24 21:42:22,2014-05-24 21:42:22,0.4269174,0.027815815,0.40243408,0.26621178,0.26849106,0.035150394,44,0.7621632451666667,marginal
263772.0,235600.0,1468961.0,1,264767,,12756.0,0.0,263765.0,,hope u get an f... jk wish for the best for u,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-27 00:41:52,2014-05-27 00:41:52,0.45921504,0.019977676,0.34782293,0.43669638,0.1366716,0.34261686,12,0.709499919,marginal
264274.0,226410.0,1448164.0,1,265269,,12780.0,0.0,264156.0,,would you guys shut up complaining you guys are giving me a head ace ,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-27 21:05:26,2014-05-27 21:05:26,0.509388,0.056582913,0.4125297,0.3194067,0.11002964,0.06306043,15,0.7548337695,marginal
264982.0,466282.0,2239787.0,1,265977,,14362.0,0.0,264944.0,,You should add a mustache to that face. (sorry not algebra related) ,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-28 01:47:36,2014-05-28 01:47:36,0.5024724,0.05612817,0.24928534,0.21673056,0.54744303,0.07543143,13,0.7254181783333333,marginal
265777.0,466284.0,2239787.0,1,266772,,14362.0,0.0,265771.0,,yup. so screw the radical. It vanished *Poof* Magic. Now it's just what? ,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-28 22:44:30,2014-05-28 22:44:30,0.4269174,0.043581683,0.26957804,0.43744424,0.015602129,0.1938594,14,0.7688361846666667,marginal
265819.0,617005.0,815502.0,1,266814,,11646.0,0.0,265583.0,,forget about the today part it was a brain fart mistake again grammer problems,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-28 23:25:11,2014-05-28 23:25:11,0.4269174,0.021786476,0.34135336,0.29209393,0.011482717,0.07900318,14,0.8045604895,marginal
266159.0,704869.0,991586.0,1,267154,,11877.0,0.0,266152.0,,Oh okay thank you for explaining it i am sorry i called it stupid :(,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-29 17:16:38,2014-05-29 17:16:38,0.4269174,0.01191331,0.42881694,0.39409557,0.00746953,0.020642009,15,0.7850242068333333,marginal
266500.0,622263.0,832441.0,1,267495,,11712.0,0.0,266488.0,,k ill justr check out the video and message back later if i need anything,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-29 23:18:28,2014-05-29 23:18:28,0.4269174,0.025404079,0.06372428,0.22663295,0.49142194,0.052990068,15,0.7854848805,marginal
266975.0,375069.0,1765155.0,1,267970,,13680.0,0.0,266896.0,,oh I thought  it was your &quot;ugghh really dang it&quot; face,,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-30 01:27:47,2014-05-30 01:27:47,0.50789946,0.06476828,0.4555076,0.36099523,0.04880493,0.18242925,12,0.7299325416666667,marginal
266986.0,466286.0,2239787.0,1,267981,,14362.0,0.0,266971.0,14589.0,"Oh that was, kinda stupid of me, you can't climb backwards **facepalm**

1,400=-2x+2100
-700=-2x
x=350? ",,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-30 01:31:00,2014-05-30 01:31:48,0.42568782,0.008953481,0.40243408,0.34827787,0.010835429,0.032791305,13,0.7951700025,marginal
266990.0,375069.0,1765155.0,1,267985,,13680.0,0.0,266971.0,,"lol luke
your not stupid, just type to quick to process",,,1,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-05-30 01:32:12,2014-05-30 01:32:12,0.47119883,0.009027477,0.48675314,0.33023968,0.00823333,0.020642009,10,0.7789842556666667,marginal
269074.0,375083.0,1765155.0,1,270069,,13680.0,0.0,269068.0,,I accidently hit myself in the head with a locker. cuz im dumb,,,0,0.0,0.0,0.0,,,,4294967295.0,0.0,2014-06-02 20:05:47,2014-06-02 20:05:47,0.51980776,0.037394293,0.41530323,0.3866461,0.44942492,0.068883225,13,0.6870900786666667,marginal
